dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
ecoli1.dat; CHI SQUARE; 3; 336; 0.8494047619047619; 0.7857548855085801; 0.6987012987012987; 0.6625615763546798; 0.6801517067003793; (0.6625615763546798,0.09105180533751962,0.9089481946624804); [[26.9,11.6],[13.7,115.8]]; [2,5,6]
ecoli1.dat; CORRELATION COEF; 3; 336; 0.8386904761904761; 0.7714018994087044; 0.6597402597402597; 0.6446700507614213; 0.6521181001283697; (0.6446700507614213,0.10186625194401244,0.8981337480559876); [[25.4,13.1],[14.,115.5]]; [1,5,6]
ecoli2.dat; NO SELECTION; 7; 336; 0.9589285714285714; 0.9178693830164524; 0.8807692307692307; 0.8576779026217228; 0.8690702087286527; (0.8576779026217228,0.02193913658881812,0.9780608634111819); [[22.9,3.1],[3.8,138.2]]; ['all']
ecoli2.dat; ANOVA; 3; 336; 0.9023809523809524; 0.8155804195804197; 0.6653846153846155; 0.6920000000000001; 0.6784313725490198; (0.6920000000000001,0.060839160839160834,0.9391608391608393); [[17.3,8.7],[7.7,134.3]]; [0,1,6]
ecoli2.dat; RELIEF; 3; 336; 0.8803571428571428; 0.7747164456949165; 0.55; 0.6299559471365638; 0.5872689938398357; (0.6299559471365638,0.08052305574673091,0.9194769442532692); [[14.3,11.7],[8.4,133.6]]; [0,5,6]
ecoli2.dat; INFORATION GAIN; 3; 336; 0.9083333333333334; 0.8197018189844589; 0.7538461538461539; 0.6853146853146853; 0.7179487179487181; (0.6853146853146853,0.04591104734576758,0.9540889526542324); [[19.6,6.4],[9.,133.]]; [0,1,5]
ecoli2.dat; CHI SQUARE; 3; 336; 0.9023809523809524; 0.8155804195804197; 0.6653846153846155; 0.6920000000000001; 0.6784313725490198; (0.6920000000000001,0.060839160839160834,0.9391608391608393); [[17.3,8.7],[7.7,134.3]]; [0,1,6]
ecoli2.dat; CORRELATION COEF; 3; 336; 0.894047619047619; 0.80024202018357; 0.6269230769230769; 0.6680327868852459; 0.6468253968253967; (0.6680327868852459,0.06754874651810584,0.9324512534818943); [[16.3,9.7],[8.1,133.9]]; [1,5,6]
ecoli3.dat; NO SELECTION; 7; 336; 0.9291666666666666; 0.8261574465685445; 0.5542857142857143; 0.7028985507246377; 0.6198083067092652; (0.7028985507246377,0.05058365758754863,0.9494163424124513); [[9.7,7.8],[4.1,146.4]]; ['all']
ecoli3.dat; ANOVA; 3; 336; 0.9267857142857144; 0.8204948736266919; 0.5314285714285715; 0.6940298507462687; 0.6019417475728156; (0.6940298507462687,0.05304010349288486,0.9469598965071152); [[9.3,8.2],[4.1,146.4]]; [0,5,6]
ecoli3.dat; RELIEF; 3; 336; 0.9267857142857144; 0.8204948736266919; 0.5314285714285715; 0.6940298507462687; 0.6019417475728156; (0.6940298507462687,0.05304010349288486,0.9469598965071152); [[9.3,8.2],[4.1,146.4]]; [0,5,6]
ecoli3.dat; INFORATION GAIN; 3; 336; 0.9267857142857144; 0.8204948736266919; 0.5314285714285715; 0.6940298507462687; 0.6019417475728156; (0.6940298507462687,0.05304010349288486,0.9469598965071152); [[9.3,8.2],[4.1,146.4]]; [0,5,6]
ecoli3.dat; CHI SQUARE; 3; 336; 0.9267857142857144; 0.8204948736266919; 0.5314285714285715; 0.6940298507462687; 0.6019417475728156; (0.6940298507462687,0.05304010349288486,0.9469598965071152); [[9.3,8.2],[4.1,146.4]]; [0,5,6]
ecoli3.dat; CORRELATION COEF; 3; 336; 0.8916666666666666; 0.6591169511451063; 0.09714285714285714; 0.41463414634146345; 0.15740740740740744; (0.41463414634146345,0.09640024405125076,0.9035997559487492); [[1.7,15.8],[2.4,148.1]]; [1,5,6]
glass0.dat; NO SELECTION; 9; 214; 0.7738317757009345; 0.7431103948428686; 0.64; 0.6588235294117647; 0.6492753623188406; (0.6588235294117647,0.17260273972602738,0.8273972602739725); [[22.4,12.6],[11.6,60.4]]; ['all']
glass0.dat; ANOVA; 3; 214; 0.7915887850467289; 0.7634436450839328; 0.7171428571428572; 0.6693333333333333; 0.6924137931034483; (0.6693333333333333,0.14244604316546763,0.8575539568345324); [[25.1,9.9],[12.4,59.6]]; [2,3,7]
glass0.dat; RELIEF; 3; 214; 0.7915887850467289; 0.7644538209095172; 0.7457142857142858; 0.6607594936708862; 0.7006711409395974; (0.6607594936708862,0.13185185185185186,0.8681481481481482); [[26.1,8.9],[13.4,58.6]]; [2,3,6]
glass0.dat; INFORATION GAIN; 3; 214; 0.7971962616822429; 0.7697812265484231; 0.7342857142857143; 0.6745406824146981; 0.7031463748290013; (0.6745406824146981,0.13497822931785197,0.865021770682148); [[25.7,9.3],[12.4,59.6]]; [0,2,3]
glass0.dat; CHI SQUARE; 3; 214; 0.7915887850467289; 0.7634436450839328; 0.7171428571428572; 0.6693333333333333; 0.6924137931034483; (0.6693333333333333,0.14244604316546763,0.8575539568345324); [[25.1,9.9],[12.4,59.6]]; [2,3,7]
glass0.dat; CORRELATION COEF; 3; 214; 0.7542056074766355; 0.7202937249666223; 0.5828571428571429; 0.6355140186915889; 0.6080476900149032; (0.6355140186915889,0.19492656875834447,0.8050734312416556); [[20.4,14.6],[11.7,60.3]]; [4,6,7]
glass1.dat; NO SELECTION; 9; 214; 0.7439252336448597; 0.7328292682926829; 0.46842105263157896; 0.7120000000000001; 0.5650793650793652; (0.7120000000000001,0.24634146341463414,0.7536585365853659); [[17.8,20.2],[7.2,61.8]]; ['all']
glass1.dat; ANOVA; 3; 214; 0.6224299065420561; 0.5447376599160926; 0.19473684210526318; 0.4302325581395348; 0.26811594202898553; (0.4302325581395348,0.34075723830734966,0.6592427616926503); [[7.4,30.6],[9.8,59.2]]; [1,2,7]
glass1.dat; RELIEF; 3; 214; 0.7429906542056075; 0.7317919668931512; 0.46578947368421053; 0.7108433734939759; 0.5627980922098569; (0.7108433734939759,0.24725943970767358,0.7527405602923265); [[17.7,20.3],[7.2,61.8]]; [1,2,6]
glass1.dat; INFORATION GAIN; 3; 214; 0.7514018691588784; 0.7389836531627576; 0.5; 0.7142857142857143; 0.588235294117647; (0.7142857142857143,0.23631840796019898,0.7636815920398009); [[19.,19.],[7.6,61.4]]; [0,3,6]
glass1.dat; CHI SQUARE; 3; 214; 0.625233644859813; 0.5213775239521893; 0.10263157894736842; 0.3939393939393939; 0.162839248434238; (0.3939393939393939,0.35118434603501547,0.6488156539649846); [[3.9,34.1],[6.,63.]]; [2,7,8]
glass1.dat; CORRELATION COEF; 3; 214; 0.7467289719626169; 0.7325082438981161; 0.4947368421052632; 0.7041198501872659; 0.5811437403400309; (0.7041198501872659,0.23910336239103364,0.7608966376089664); [[18.8,19.2],[7.9,61.1]]; [4,6,7]
glass6.dat; NO SELECTION; 9; 214; 0.9607476635514018; 0.9517224060770756; 0.7586206896551724; 0.9401709401709403; 0.8396946564885497; (0.9401709401709403,0.03672612801678909,0.9632738719832109); [[11.,3.5],[0.7,91.8]]; ['all']
