dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
yeast4.dat; RELIEF; 6; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,6,7]
yeast4.dat; INFORATION GAIN; 1; 1484; 0.967654986522911; 0.8594173441734417; 0.11538461538461539; 0.75; 0.19999999999999998; (0.75,0.03116531165311653,0.9688346883468835); [[3,23],[1,715]]; [0]
yeast4.dat; CHI SQUARE; 1; 1484; 0.967654986522911; 0.8594173441734417; 0.11538461538461539; 0.75; 0.19999999999999998; (0.75,0.03116531165311653,0.9688346883468835); [[3,23],[1,715]]; [0]
ecoli4.dat; NO SELECTION; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']
ecoli4.dat; ANOVA; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]
ecoli4.dat; RELIEF; 2; 336; 0.9761904761904762; 0.928125; 0.7; 0.875; 0.7777777777777777; (0.875,0.01875,0.98125); [[7,3],[1,157]]; [4,6]
ecoli4.dat; INFORATION GAIN; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,4,5,6]
ecoli4.dat; CHI SQUARE; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]
ecoli4.dat; CORRELATION COEF; 5; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,3,4,5,6]
abalone9-18.dat; NO SELECTION; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; ['all']
abalone9-18.dat; RELIEF; 2; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,4]
abalone9-18.dat; INFORATION GAIN; 1; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [3]
abalone9-18.dat; CORRELATION COEF; 1; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [2]
glass2.dat; NO SELECTION; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; ['all']
glass2.dat; ANOVA; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; RELIEF; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; INFORATION GAIN; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CHI SQUARE; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CORRELATION COEF; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [6]
glass4.dat; NO SELECTION; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; ['all']
glass4.dat; ANOVA; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [5]
glass4.dat; RELIEF; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [2]
glass4.dat; INFORATION GAIN; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [2]
glass4.dat; CHI SQUARE; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [5]
glass4.dat; CORRELATION COEF; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [6]
yeast-1-2-8-9_vs_7.dat; NO SELECTION; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; ['all']
yeast-1-2-8-9_vs_7.dat; ANOVA; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; RELIEF; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [7]
yeast-1-2-8-9_vs_7.dat; INFORATION GAIN; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; CHI SQUARE; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; CORRELATION COEF; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [1]
abalone19.dat; NO SELECTION; 8; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; ['all']
abalone19.dat; ANOVA; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [7]
abalone19.dat; RELIEF; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [4]
abalone19.dat; INFORATION GAIN; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [4]
abalone19.dat; CHI SQUARE; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [7]
abalone19.dat; CORRELATION COEF; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [2]
yeast-1-4-5-8_vs_7.dat; NO SELECTION; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; ['all']
yeast-1-4-5-8_vs_7.dat; ANOVA; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0]
yeast-1-4-5-8_vs_7.dat; RELIEF; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [7]
yeast-1-4-5-8_vs_7.dat; INFORATION GAIN; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [2]
yeast-1-4-5-8_vs_7.dat; CHI SQUARE; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [7]
yeast-1-4-5-8_vs_7.dat; CORRELATION COEF; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [1]
vowel0.dat; NO SELECTION; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; ['all']
vowel0.dat; ANOVA; 12; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [1,2,3,4,5,6,7,8,9,10,11,12]
vowel0.dat; RELIEF; 7; 988; 0.9311740890688259; 0.9648033126293996; 0.24444444444444444; 1.0; 0.39285714285714285; (1.0,0.07039337474120083,0.9296066252587992); [[11,34],[0,449]]; [1,3,4,5,6,7,8]
vowel0.dat; CHI SQUARE; 12; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [1,2,3,4,5,6,7,8,9,10,11,12]
vowel0.dat; CORRELATION COEF; 7; 988; 0.9311740890688259; 0.9648033126293996; 0.24444444444444444; 1.0; 0.39285714285714285; (1.0,0.07039337474120083,0.9296066252587992); [[11,34],[0,449]]; [1,4,6,8,9,10,11]
yeast6.dat; NO SELECTION; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; ['all']
yeast6.dat; ANOVA; 3; 1484; 0.9743935309973046; 0.6551646368967072; 0.05555555555555555; 0.3333333333333333; 0.09523809523809525; (0.3333333333333333,0.023004059539918808,0.9769959404600812); [[1,17],[2,722]]; [0,1,6]
yeast6.dat; RELIEF; 5; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,3,6,7]
yeast6.dat; INFORATION GAIN; 6; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,3,5,6,7]
yeast6.dat; CHI SQUARE; 7; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,3,4,5,6,7]
yeast6.dat; CORRELATION COEF; 3; 1484; 0.9730458221024259; 0.6134823848238482; 0.05555555555555555; 0.25; 0.0909090909090909; (0.25,0.023035230352303523,0.9769647696476965); [[1,17],[3,721]]; [1,2,6]
glass-0-1-6_vs_2.dat; NO SELECTION; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; ['all']
glass-0-1-6_vs_2.dat; ANOVA; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2]
glass-0-1-6_vs_2.dat; RELIEF; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2]
glass-0-1-6_vs_2.dat; INFORATION GAIN; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [7]
glass-0-1-6_vs_2.dat; CHI SQUARE; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [7]
glass-0-1-6_vs_2.dat; CORRELATION COEF; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [6]
page-blocks-1-3_vs_4.dat; NO SELECTION; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; ['all']
page-blocks-1-3_vs_4.dat; ANOVA; 5; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,7,8,9]
page-blocks-1-3_vs_4.dat; RELIEF; 1; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [2]
page-blocks-1-3_vs_4.dat; INFORATION GAIN; 5; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,3,7,8]
page-blocks-1-3_vs_4.dat; CHI SQUARE; 5; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,7,8,9]
page-blocks-1-3_vs_4.dat; CORRELATION COEF; 2; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [2,8]
shuttle-c0-vs-c4.dat; NO SELECTION; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; ['all']
shuttle-c0-vs-c4.dat; ANOVA; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; RELIEF; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; INFORATION GAIN; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [6]
shuttle-c0-vs-c4.dat; CHI SQUARE; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; CORRELATION COEF; 2; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [7,8]
yeast-2_vs_4.dat; NO SELECTION; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; ['all']
yeast-2_vs_4.dat; ANOVA; 1; 514; 0.9455252918287937; 0.8578326180257511; 0.6923076923076923; 0.75; 0.7199999999999999; (0.75,0.034334763948497854,0.9656652360515021); [[18,8],[6,225]]; [0]
yeast-2_vs_4.dat; RELIEF; 1; 514; 0.953307392996109; 0.906012658227848; 0.6538461538461539; 0.85; 0.7391304347826088; (0.85,0.0379746835443038,0.9620253164556962); [[17,9],[3,228]]; [2]
yeast-2_vs_4.dat; INFORATION GAIN; 1; 514; 0.953307392996109; 0.906012658227848; 0.6538461538461539; 0.85; 0.7391304347826088; (0.85,0.0379746835443038,0.9620253164556962); [[17,9],[3,228]]; [2]
yeast-2_vs_4.dat; CHI SQUARE; 1; 514; 0.9455252918287937; 0.8578326180257511; 0.6923076923076923; 0.75; 0.7199999999999999; (0.75,0.034334763948497854,0.9656652360515021); [[18,8],[6,225]]; [0]
yeast-1_vs_7.dat; NO SELECTION; 7; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; ['all']
yeast-1_vs_7.dat; ANOVA; 3; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; [0,1,2]
yeast-1_vs_7.dat; RELIEF; 6; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; [0,1,2,3,5,6]
yeast-1_vs_7.dat; INFORATION GAIN; 3; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; [0,1,2]
yeast-1_vs_7.dat; CHI SQUARE; 4; 459; 0.9344978165938864; 0.7191629955947136; 0.06666666666666667; 0.5; 0.11764705882352941; (0.5,0.06167400881057269,0.9383259911894273); [[1,14],[1,213]]; [0,1,2,6]
shuttle-c2-vs-c4.dat; NO SELECTION; 9; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; ['all']
shuttle-c2-vs-c4.dat; ANOVA; 1; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [6]
shuttle-c2-vs-c4.dat; RELIEF; 1; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [8]
shuttle-c2-vs-c4.dat; INFORATION GAIN; 1; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [1]
shuttle-c2-vs-c4.dat; CHI SQUARE; 1; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [6]
shuttle-c2-vs-c4.dat; CORRELATION COEF; 1; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [8]
glass-0-1-6_vs_5.dat; NO SELECTION; 9; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; ['all']
glass-0-1-6_vs_5.dat; ANOVA; 1; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [1]
glass-0-1-6_vs_5.dat; RELIEF; 1; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [2]
glass-0-1-6_vs_5.dat; INFORATION GAIN; 1; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [5]
glass-0-1-6_vs_5.dat; CHI SQUARE; 1; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [2]
glass-0-1-6_vs_5.dat; CORRELATION COEF; 1; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [6]
yeast-0-5-6-7-9_vs_4.dat; NO SELECTION; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; ['all']
yeast-0-5-6-7-9_vs_4.dat; ANOVA; 7; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,5,6,7]
yeast-0-5-6-7-9_vs_4.dat; RELIEF; 6; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,6,7]
yeast-0-5-6-7-9_vs_4.dat; INFORATION GAIN; 7; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,5,6,7]
ecoli-0-1-3-7_vs_2-6.dat; NO SELECTION; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; ['all']
ecoli-0-1-3-7_vs_2-6.dat; ANOVA; 1; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [2]
ecoli-0-1-3-7_vs_2-6.dat; RELIEF; 1; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [2]
ecoli-0-1-3-7_vs_2-6.dat; INFORATION GAIN; 1; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [2]
ecoli-0-1-3-7_vs_2-6.dat; CHI SQUARE; 1; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [2]
ecoli-0-1-3-7_vs_2-6.dat; CORRELATION COEF; 1; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [6]
glass5.dat; NO SELECTION; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; ['all']
glass5.dat; ANOVA; 1; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [1]
glass5.dat; RELIEF; 1; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [2]
glass5.dat; INFORATION GAIN; 1; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [5]
glass5.dat; CHI SQUARE; 1; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [2]
glass5.dat; CORRELATION COEF; 1; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [6]
