dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
winequality-white-3-9_vs_5.dat; INFORATION GAIN; 1; 1482; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [10]
winequality-white-3-9_vs_5.dat; CHI SQUARE; 1; 1482; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [10]
winequality-white-3-9_vs_5.dat; CORRELATION COEF; 1; 1482; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [7]
winequality-red-3_vs_5.dat; NO SELECTION; 11; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; ['all']
winequality-red-3_vs_5.dat; ANOVA; 1; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1]
winequality-red-3_vs_5.dat; RELIEF; 1; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [6]
winequality-red-3_vs_5.dat; INFORATION GAIN; 1; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1]
winequality-red-3_vs_5.dat; CHI SQUARE; 1; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1]
winequality-red-3_vs_5.dat; CORRELATION COEF; 1; 691; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [6]
winequality-red-8_vs_6-7.dat; NO SELECTION; 11; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; ['all']
winequality-red-8_vs_6-7.dat; ANOVA; 1; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [10]
winequality-red-8_vs_6-7.dat; RELIEF; 1; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [6]
winequality-red-8_vs_6-7.dat; INFORATION GAIN; 1; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [9]
winequality-red-8_vs_6-7.dat; CHI SQUARE; 1; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [10]
winequality-red-8_vs_6-7.dat; CORRELATION COEF; 1; 855; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [8]
kddcup-rootkit-imap_vs_back.dat; NO SELECTION; 41; 2225; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; ['all']
kddcup-rootkit-imap_vs_back.dat; ANOVA; 1; 2225; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [4]
kddcup-rootkit-imap_vs_back.dat; RELIEF; 1; 2225; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [4]
kddcup-rootkit-imap_vs_back.dat; INFORATION GAIN; 1; 2225; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [4]
kddcup-rootkit-imap_vs_back.dat; CHI SQUARE; 16; 2225; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [0,1,4,8,10,13,15,16,23,24,25,34,35,36,37,38]
kddcup-rootkit-imap_vs_back.dat; CORRELATION COEF; 18; 2225; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [4,9,11,13,15,16,23,24,25,27,29,30,32,33,34,37,38,40]
kddcup-guess_passwd_vs_satan.dat; NO SELECTION; 41; 1642; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; ['all']
kddcup-guess_passwd_vs_satan.dat; ANOVA; 1; 1642; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [9]
kddcup-guess_passwd_vs_satan.dat; RELIEF; 2; 1642; 0.997563946406821; 0.9642857142857143; 1.0; 0.9285714285714286; 0.962962962962963; (0.9285714285714286,0.0,1.0); [[26,0],[2,793]]; [22,31]
kddcup-guess_passwd_vs_satan.dat; INFORATION GAIN; 1; 1642; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [34]
kddcup-guess_passwd_vs_satan.dat; CHI SQUARE; 1; 1642; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [33]
kddcup-guess_passwd_vs_satan.dat; CORRELATION COEF; 1; 1642; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[26,0],[0,795]]; [40]
kddcup-buffer_overflow_vs_back.dat; NO SELECTION; 41; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; ['all']
kddcup-buffer_overflow_vs_back.dat; ANOVA; 1; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; [4]
kddcup-buffer_overflow_vs_back.dat; RELIEF; 1; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; [4]
kddcup-buffer_overflow_vs_back.dat; INFORATION GAIN; 1; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; [4]
kddcup-buffer_overflow_vs_back.dat; CHI SQUARE; 8; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; [0,4,13,15,16,24,35,36]
kddcup-buffer_overflow_vs_back.dat; CORRELATION COEF; 15; 2233; 0.9982078853046595; 0.9411764705882353; 1.0; 0.8823529411764706; 0.9375; (0.8823529411764706,0.0,1.0); [[15,0],[2,1099]]; [2,4,12,13,15,16,25,26,27,28,30,32,35,38,40]
abalone-19_vs_10-11-12-13.dat; NO SELECTION; 8; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; ['all']
abalone-19_vs_10-11-12-13.dat; ANOVA; 1; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; [7]
abalone-19_vs_10-11-12-13.dat; RELIEF; 1; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; [4]
abalone-19_vs_10-11-12-13.dat; INFORATION GAIN; 1; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; [4]
abalone-19_vs_10-11-12-13.dat; CHI SQUARE; 1; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; [7]
abalone-19_vs_10-11-12-13.dat; CORRELATION COEF; 1; 1622; 0.9802712700369913; 0.49013563501849566; 0.0; 0.0; 0.0; (0.0,0.01972872996300863,0.9802712700369913); [[0,16],[0,795]]; [2]
abalone-17_vs_7-8-9-10.dat; NO SELECTION; 8; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; ['all']
abalone-17_vs_7-8-9-10.dat; ANOVA; 1; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; [7]
abalone-17_vs_7-8-9-10.dat; RELIEF; 1; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; [4]
abalone-17_vs_7-8-9-10.dat; INFORATION GAIN; 1; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; [7]
abalone-17_vs_7-8-9-10.dat; CHI SQUARE; 1; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; [7]
abalone-17_vs_7-8-9-10.dat; CORRELATION COEF; 1; 2338; 0.9751924721984602; 0.4875962360992301; 0.0; 0.0; 0.0; (0.0,0.02480752780153978,0.9751924721984602); [[0,29],[0,1140]]; [2]
poker-8-9_vs_6.dat; NO SELECTION; 10; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; ['all']
poker-8-9_vs_6.dat; ANOVA; 1; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; [5]
poker-8-9_vs_6.dat; RELIEF; 1; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; [9]
poker-8-9_vs_6.dat; INFORATION GAIN; 1; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; [3]
poker-8-9_vs_6.dat; CHI SQUARE; 1; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; [5]
poker-8-9_vs_6.dat; CORRELATION COEF; 1; 1485; 0.9838274932614556; 0.4919137466307278; 0.0; 0.0; 0.0; (0.0,0.016172506738544475,0.9838274932614556); [[0,12],[0,730]]; [7]
shuttle-6_vs_2-3.dat; NO SELECTION; 9; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; ['all']
shuttle-6_vs_2-3.dat; ANOVA; 1; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; [1]
shuttle-6_vs_2-3.dat; RELIEF; 1; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; [1]
shuttle-6_vs_2-3.dat; INFORATION GAIN; 1; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; [1]
shuttle-6_vs_2-3.dat; CHI SQUARE; 1; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; [1]
shuttle-6_vs_2-3.dat; CORRELATION COEF; 1; 230; 0.9565217391304348; 0.4782608695652174; 0.0; 0.0; 0.0; (0.0,0.043478260869565216,0.9565217391304348); [[0,5],[0,110]]; [7]
kddcup-land_vs_portsweep.dat; NO SELECTION; 41; 1061; 0.9962264150943396; 0.9166666666666667; 1.0; 0.8333333333333334; 0.9090909090909091; (0.8333333333333334,0.0,1.0); [[10,0],[2,518]]; ['all']
kddcup-land_vs_portsweep.dat; ANOVA; 5; 1061; 0.9962264150943396; 0.9166666666666667; 1.0; 0.8333333333333334; 0.9090909090909091; (0.8333333333333334,0.0,1.0); [[10,0],[2,518]]; [6,30,31,33,37]
kddcup-land_vs_portsweep.dat; RELIEF; 2; 1061; 0.9962264150943396; 0.9166666666666667; 1.0; 0.8333333333333334; 0.9090909090909091; (0.8333333333333334,0.0,1.0); [[10,0],[2,518]]; [0,31]
kddcup-land_vs_portsweep.dat; INFORATION GAIN; 2; 1061; 0.9962264150943396; 0.9166666666666667; 1.0; 0.8333333333333334; 0.9090909090909091; (0.8333333333333334,0.0,1.0); [[10,0],[2,518]]; [6,31]
kddcup-land_vs_portsweep.dat; CHI SQUARE; 4; 1061; 0.9981132075471698; 0.9990403071017274; 0.9; 1.0; 0.9473684210526316; (1.0,0.0019193857965451055,0.9980806142034548); [[9,1],[0,520]]; [6,30,33,36]
kddcup-land_vs_portsweep.dat; CORRELATION COEF; 7; 1061; 0.9981132075471698; 0.9990403071017274; 0.9; 1.0; 0.9473684210526316; (1.0,0.0019193857965451055,0.9980806142034548); [[9,1],[0,520]]; [25,26,27,30,33,38,40]
poker-9_vs_7.dat; NO SELECTION; 10; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; ['all']
poker-9_vs_7.dat; ANOVA; 1; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; [5]
poker-9_vs_7.dat; RELIEF; 1; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; [5]
poker-9_vs_7.dat; INFORATION GAIN; 1; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; [3]
poker-9_vs_7.dat; CHI SQUARE; 1; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; [5]
poker-9_vs_7.dat; CORRELATION COEF; 1; 244; 0.9672131147540983; 0.48360655737704916; 0.0; 0.0; 0.0; (0.0,0.03278688524590164,0.9672131147540983); [[0,4],[0,118]]; [7]
abalone-20_vs_8-9-10.dat; NO SELECTION; 8; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; ['all']
abalone-20_vs_8-9-10.dat; ANOVA; 1; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; [7]
abalone-20_vs_8-9-10.dat; RELIEF; 1; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; [4]
abalone-20_vs_8-9-10.dat; INFORATION GAIN; 1; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; [7]
abalone-20_vs_8-9-10.dat; CHI SQUARE; 1; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; [7]
abalone-20_vs_8-9-10.dat; CORRELATION COEF; 1; 1916; 0.9864300626304802; 0.4932150313152401; 0.0; 0.0; 0.0; (0.0,0.013569937369519834,0.9864300626304802); [[0,13],[0,945]]; [2]
lymphography-normal-fibrosis.dat; NO SELECTION; 18; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; ['all']
lymphography-normal-fibrosis.dat; ANOVA; 1; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; [8]
lymphography-normal-fibrosis.dat; RELIEF; 1; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; [17]
lymphography-normal-fibrosis.dat; INFORATION GAIN; 1; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; [5]
lymphography-normal-fibrosis.dat; CHI SQUARE; 1; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; [8]
lymphography-normal-fibrosis.dat; CORRELATION COEF; 1; 148; 0.9594594594594594; 0.4797297297297297; 0.0; 0.0; 0.0; (0.0,0.04054054054054054,0.9594594594594594); [[0,3],[0,71]]; [4]
abalone-3_vs_11.dat; NO SELECTION; 8; 502; 0.9721115537848606; 0.4860557768924303; 0.0; 0.0; 0.0; (0.0,0.027888446215139442,0.9721115537848606); [[0,7],[0,244]]; ['all']
abalone-3_vs_11.dat; RELIEF; 2; 502; 0.9721115537848606; 0.4860557768924303; 0.0; 0.0; 0.0; (0.0,0.027888446215139442,0.9721115537848606); [[0,7],[0,244]]; [0,4]
flare-F.dat; NO SELECTION; 11; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; ['all']
flare-F.dat; ANOVA; 1; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; [7]
flare-F.dat; RELIEF; 1; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; [1]
flare-F.dat; INFORATION GAIN; 1; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; [1]
flare-F.dat; CHI SQUARE; 1; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; [7]
flare-F.dat; CORRELATION COEF; 1; 1066; 0.9587242026266416; 0.4793621013133208; 0.0; 0.0; 0.0; (0.0,0.04127579737335835,0.9587242026266416); [[0,22],[0,511]]; [6]
winequality-white-3_vs_7.dat; NO SELECTION; 11; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; ['all']
