dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 4; 332; 0.9337349397590361; 0.9664634146341464; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.06707317073170732,0.9329268292682927); [[2,11],[0,153]]; [1,3,4,5]
glass-0-1-4-6_vs_2.dat; NO SELECTION; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; ['all']
glass-0-1-4-6_vs_2.dat; ANOVA; 1; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; RELIEF; 1; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 1; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 1; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [7]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 1; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [6]
ecoli-0-1_vs_5.dat; NO SELECTION; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; ['all']
ecoli-0-1_vs_5.dat; ANOVA; 4; 240; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; RELIEF; 4; 240; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 5; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [0,1,3,4,5]
ecoli-0-1_vs_5.dat; CHI SQUARE; 4; 240; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 3; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [1,3,5]
glass-0-4_vs_5.dat; NO SELECTION; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; ['all']
glass-0-4_vs_5.dat; ANOVA; 1; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1]
glass-0-4_vs_5.dat; RELIEF; 1; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [2]
glass-0-4_vs_5.dat; INFORATION GAIN; 1; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [5]
glass-0-4_vs_5.dat; CHI SQUARE; 1; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [2]
glass-0-4_vs_5.dat; CORRELATION COEF; 1; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [6]
ecoli-0-3-4-6_vs_5.dat; NO SELECTION; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; ['all']
ecoli-0-3-4-6_vs_5.dat; ANOVA; 2; 205; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 3; 205; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [0,1,4]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 2; 205; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 2; 205; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 5; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [1,3,4,5,6]
yeast-0-3-5-9_vs_7-8.dat; NO SELECTION; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; ['all']
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 1; 506; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 7; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,5,6,7]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 1; 506; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 1; 506; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 7; 506; 0.9169960474308301; 0.9578313253012047; 0.16; 1.0; 0.2758620689655173; (1.0,0.08433734939759036,0.9156626506024096); [[4,21],[0,228]]; [1,2,3,4,5,6,7]
ecoli-0-4-6_vs_5.dat; NO SELECTION; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; ['all']
ecoli-0-4-6_vs_5.dat; ANOVA; 2; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; RELIEF; 3; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,3]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 2; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 2; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 4; 203; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [1,3,4,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; NO SELECTION; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; ['all']
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 7; 1004; 0.9741035856573705; 0.938017301847089; 0.84; 0.8936170212765957; 0.8659793814432989; (0.8936170212765957,0.017582417582417582,0.9824175824175824); [[42,8],[5,447]]; [0,1,2,3,4,5,6]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 6; 1004; 0.9681274900398407; 0.948430735930736; 0.74; 0.925; 0.8222222222222222; (0.925,0.02813852813852814,0.9718614718614719); [[37,13],[3,449]]; [0,1,2,3,6,7]
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 7; 1004; 0.9741035856573705; 0.938017301847089; 0.84; 0.8936170212765957; 0.8659793814432989; (0.8936170212765957,0.017582417582417582,0.9824175824175824); [[42,8],[5,447]]; [0,1,2,3,5,6,7]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 6; 1004; 0.9741035856573705; 0.938017301847089; 0.84; 0.8936170212765957; 0.8659793814432989; (0.8936170212765957,0.017582417582417582,0.9824175824175824); [[42,8],[5,447]]; [0,1,2,3,4,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 7; 1004; 0.9462151394422311; 0.8918017742428878; 0.58; 0.8285714285714286; 0.6823529411764706; (0.8285714285714286,0.044967880085653104,0.9550321199143469); [[29,21],[6,446]]; [1,2,3,4,5,6,7]
ecoli-0-3-4_vs_5.dat; NO SELECTION; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; ['all']
ecoli-0-3-4_vs_5.dat; ANOVA; 4; 200; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; RELIEF; 4; 200; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 2; 200; 0.97; 0.9838709677419355; 0.7; 1.0; 0.8235294117647058; (1.0,0.03225806451612903,0.967741935483871); [[7,3],[0,90]]; [1,4]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 4; 200; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 5; 200; 0.95; 0.9070660522273426; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.043010752688172046,0.956989247311828); [[6,4],[1,89]]; [1,3,4,5,6]
ecoli-0-1_vs_2-3-5.dat; NO SELECTION; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; ['all']
ecoli-0-1_vs_2-3-5.dat; ANOVA; 5; 244; 0.9672131147540983; 0.9824561403508771; 0.6666666666666666; 1.0; 0.8; (1.0,0.03508771929824561,0.9649122807017544); [[8,4],[0,110]]; [0,1,2,4,6]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 3; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 3; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 4; 244; 0.9672131147540983; 0.9824561403508771; 0.6666666666666666; 1.0; 0.8; (1.0,0.03508771929824561,0.9649122807017544); [[8,4],[0,110]]; [0,1,4,6]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 4; 244; 0.9508196721311475; 0.9741379310344828; 0.5; 1.0; 0.6666666666666666; (1.0,0.05172413793103448,0.9482758620689655); [[6,6],[0,110]]; [1,3,4,6]
glass-0-1-5_vs_2.dat; NO SELECTION; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; ['all']
glass-0-1-5_vs_2.dat; ANOVA; 1; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; RELIEF; 3; 172; 0.9069767441860465; 0.9529411764705882; 0.1111111111111111; 1.0; 0.19999999999999998; (1.0,0.09411764705882353,0.9058823529411765); [[1,8],[0,77]]; [1,2,6]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 1; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; CHI SQUARE; 1; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; CORRELATION COEF; 3; 172; 0.9069767441860465; 0.9529411764705882; 0.1111111111111111; 1.0; 0.19999999999999998; (1.0,0.09411764705882353,0.9058823529411765); [[1,8],[0,77]]; [4,5,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; NO SELECTION; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; ['all']
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 3; 336; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [1,2,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 5; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,4,5,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 4; 336; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [1,2,4,5]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 3; 336; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [0,1,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 5; 336; 0.9523809523809523; 0.9751552795031055; 0.4666666666666667; 1.0; 0.6363636363636364; (1.0,0.049689440993788817,0.9503105590062112); [[7,8],[0,153]]; [1,3,4,5,6]
glass-0-6_vs_5.dat; NO SELECTION; 9; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; ['all']
glass-0-6_vs_5.dat; ANOVA; 1; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1]
glass-0-6_vs_5.dat; RELIEF; 1; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [2]
glass-0-6_vs_5.dat; INFORATION GAIN; 1; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [5]
glass-0-6_vs_5.dat; CHI SQUARE; 1; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [5]
glass-0-6_vs_5.dat; CORRELATION COEF; 1; 108; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [4]
ecoli-0-1-4-6_vs_5.dat; NO SELECTION; 6; 280; 0.9714285714285714; 0.9261363636363636; 0.7; 0.875; 0.7777777777777777; (0.875,0.022727272727272728,0.9772727272727273); [[7,3],[1,129]]; ['all']
ecoli-0-1-4-6_vs_5.dat; ANOVA; 4; 280; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,3,5]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 3; 280; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,5]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 4; 280; 0.9714285714285714; 0.9850746268656716; 0.6; 1.0; 0.7499999999999999; (1.0,0.029850746268656716,0.9701492537313433); [[6,4],[0,130]]; [0,1,3,4]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 4; 280; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,3,5]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 4; 280; 0.9571428571428572; 0.9779411764705883; 0.4; 1.0; 0.5714285714285715; (1.0,0.04411764705882353,0.9558823529411765); [[4,6],[0,130]]; [1,3,4,5]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; NO SELECTION; 7; 443; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; ['all']
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 1; 443; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1]
