dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
yeast5.dat; ANOVA; 4; 1484; 60.0; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]
yeast5.dat; RELIEF; 4; 1484; 60.0; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]
yeast5.dat; INFORATION GAIN; 4; 1484; 60.0; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]
yeast5.dat; CHI SQUARE; 4; 1484; 60.0; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]
yeast5.dat; CORRELATION COEF; 4; 1484; 60.0; 0.9757412398921833; 0.8237442922374429; 0.36363636363636365; 0.6666666666666666; 0.4705882352941177; (0.6666666666666666,0.019178082191780823,0.9808219178082191); [[8,14],[4,716]]; [1,2,3,6]
yeast5.dat; ANOVA; 6; 1484; 80.0; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,5,6]
yeast5.dat; RELIEF; 6; 1484; 80.0; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,6,7]
yeast5.dat; INFORATION GAIN; 6; 1484; 80.0; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,4,6]
yeast5.dat; CHI SQUARE; 6; 1484; 80.0; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3,4,5]
yeast5.dat; CORRELATION COEF; 6; 1484; 80.0; 0.967654986522911; 0.6530797101449275; 0.09090909090909091; 0.3333333333333333; 0.14285714285714288; (0.3333333333333333,0.02717391304347826,0.9728260869565217); [[2,20],[4,716]]; [1,2,3,4,6,7]
yeast-2_vs_8.dat; NO SELECTION; 8; 482; 100; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; ['all']
yeast-2_vs_8.dat; ANOVA; 1; 482; 20.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [5]
yeast-2_vs_8.dat; RELIEF; 1; 482; 20.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [3]
yeast-2_vs_8.dat; INFORATION GAIN; 1; 482; 20.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [5]
yeast-2_vs_8.dat; CHI SQUARE; 1; 482; 20.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [5]
yeast-2_vs_8.dat; CORRELATION COEF; 1; 482; 20.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [1]
yeast-2_vs_8.dat; ANOVA; 3; 482; 40.0; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; RELIEF; 3; 482; 40.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [0,1,3]
yeast-2_vs_8.dat; INFORATION GAIN; 3; 482; 40.0; 0.9543568464730291; 0.4791666666666667; 0.0; 0.0; 0.0; (0.0,0.041666666666666664,0.9583333333333334); [[0,10],[1,230]]; [0,5,6]
yeast-2_vs_8.dat; CHI SQUARE; 3; 482; 40.0; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; CORRELATION COEF; 3; 482; 40.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [1,2,6]
yeast-2_vs_8.dat; ANOVA; 4; 482; 60.0; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,5]
yeast-2_vs_8.dat; RELIEF; 4; 482; 60.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [0,1,2,3]
yeast-2_vs_8.dat; INFORATION GAIN; 4; 482; 60.0; 0.9543568464730291; 0.4791666666666667; 0.0; 0.0; 0.0; (0.0,0.041666666666666664,0.9583333333333334); [[0,10],[1,230]]; [0,5,6,7]
yeast-2_vs_8.dat; CHI SQUARE; 4; 482; 60.0; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,4,5]
yeast-2_vs_8.dat; CORRELATION COEF; 4; 482; 60.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [1,2,3,6]
yeast-2_vs_8.dat; ANOVA; 6; 482; 80.0; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,5,7]
yeast-2_vs_8.dat; RELIEF; 6; 482; 80.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [0,1,2,3,6,7]
yeast-2_vs_8.dat; INFORATION GAIN; 6; 482; 80.0; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [0,1,4,5,6,7]
yeast-2_vs_8.dat; CHI SQUARE; 6; 482; 80.0; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,4,5,7]
yeast-2_vs_8.dat; CORRELATION COEF; 6; 482; 80.0; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,3,5,6,7]
yeast4.dat; NO SELECTION; 8; 1484; 100; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; ['all']
yeast4.dat; ANOVA; 1; 1484; 20.0; 0.967654986522911; 0.8594173441734417; 0.11538461538461539; 0.75; 0.19999999999999998; (0.75,0.03116531165311653,0.9688346883468835); [[3,23],[1,715]]; [0]
yeast4.dat; RELIEF; 1; 1484; 20.0; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [2]
yeast4.dat; INFORATION GAIN; 1; 1484; 20.0; 0.967654986522911; 0.8594173441734417; 0.11538461538461539; 0.75; 0.19999999999999998; (0.75,0.03116531165311653,0.9688346883468835); [[3,23],[1,715]]; [0]
yeast4.dat; CHI SQUARE; 1; 1484; 20.0; 0.967654986522911; 0.8594173441734417; 0.11538461538461539; 0.75; 0.19999999999999998; (0.75,0.03116531165311653,0.9688346883468835); [[3,23],[1,715]]; [0]
yeast4.dat; CORRELATION COEF; 1; 1484; 20.0; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1]
yeast4.dat; ANOVA; 3; 1484; 40.0; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2]
yeast4.dat; RELIEF; 3; 1484; 40.0; 0.9622641509433962; 0.48243243243243245; 0.0; 0.0; 0.0; (0.0,0.03513513513513514,0.9648648648648649); [[0,26],[2,714]]; [0,2,3]
yeast4.dat; INFORATION GAIN; 3; 1484; 40.0; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2]
yeast4.dat; CHI SQUARE; 3; 1484; 40.0; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2]
yeast4.dat; CORRELATION COEF; 3; 1484; 40.0; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1,2,6]
yeast4.dat; ANOVA; 4; 1484; 60.0; 0.9716981132075472; 0.9149659863945578; 0.23076923076923078; 0.8571428571428571; 0.36363636363636365; (0.8571428571428571,0.027210884353741496,0.9727891156462585); [[6,20],[1,715]]; [0,1,2,7]
yeast4.dat; RELIEF; 4; 1484; 60.0; 0.9649595687331537; 0.7331081081081081; 0.038461538461538464; 0.5; 0.07142857142857144; (0.5,0.033783783783783786,0.9662162162162162); [[1,25],[1,715]]; [0,1,2,3]
yeast4.dat; INFORATION GAIN; 4; 1484; 60.0; 0.9716981132075472; 0.9149659863945578; 0.23076923076923078; 0.8571428571428571; 0.36363636363636365; (0.8571428571428571,0.027210884353741496,0.9727891156462585); [[6,20],[1,715]]; [0,1,2,7]
yeast4.dat; CHI SQUARE; 4; 1484; 60.0; 0.9716981132075472; 0.985753052917232; 0.19230769230769232; 1.0; 0.32258064516129037; (1.0,0.028493894165535955,0.9715061058344641); [[5,21],[0,716]]; [0,1,2,4]
yeast4.dat; CORRELATION COEF; 4; 1484; 60.0; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1,2,3,6]
yeast4.dat; ANOVA; 6; 1484; 80.0; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,6,7]
yeast4.dat; RELIEF; 6; 1484; 80.0; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,6,7]
yeast4.dat; INFORATION GAIN; 6; 1484; 80.0; 0.9703504043126685; 0.9850948509485095; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.02981029810298103,0.9701897018970189); [[4,22],[0,716]]; [0,1,2,3,4,7]
yeast4.dat; CHI SQUARE; 6; 1484; 80.0; 0.9730458221024259; 0.9864130434782609; 0.23076923076923078; 1.0; 0.375; (1.0,0.02717391304347826,0.9728260869565217); [[6,20],[0,716]]; [0,1,2,4,5,7]
yeast4.dat; CORRELATION COEF; 6; 1484; 80.0; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1,2,3,4,6,7]
ecoli4.dat; NO SELECTION; 7; 336; 100; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']
ecoli4.dat; ANOVA; 1; 336; 20.0; 0.9583333333333334; 0.9787878787878788; 0.3; 1.0; 0.4615384615384615; (1.0,0.04242424242424243,0.9575757575757575); [[3,7],[0,158]]; [4]
ecoli4.dat; RELIEF; 1; 336; 20.0; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [6]
ecoli4.dat; INFORATION GAIN; 1; 336; 20.0; 0.9583333333333334; 0.9787878787878788; 0.3; 1.0; 0.4615384615384615; (1.0,0.04242424242424243,0.9575757575757575); [[3,7],[0,158]]; [4]
ecoli4.dat; CHI SQUARE; 1; 336; 20.0; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [1]
ecoli4.dat; CORRELATION COEF; 1; 336; 20.0; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [6]
ecoli4.dat; ANOVA; 2; 336; 40.0; 0.9702380952380952; 0.9846625766871165; 0.5; 1.0; 0.6666666666666666; (1.0,0.03067484662576687,0.9693251533742331); [[5,5],[0,158]]; [1,4]
ecoli4.dat; RELIEF; 2; 336; 40.0; 0.9761904761904762; 0.928125; 0.7; 0.875; 0.7777777777777777; (0.875,0.01875,0.98125); [[7,3],[1,157]]; [4,6]
ecoli4.dat; INFORATION GAIN; 2; 336; 40.0; 0.9702380952380952; 0.9846625766871165; 0.5; 1.0; 0.6666666666666666; (1.0,0.03067484662576687,0.9693251533742331); [[5,5],[0,158]]; [1,4]
ecoli4.dat; CHI SQUARE; 2; 336; 40.0; 0.9702380952380952; 0.9846625766871165; 0.5; 1.0; 0.6666666666666666; (1.0,0.03067484662576687,0.9693251533742331); [[5,5],[0,158]]; [1,4]
ecoli4.dat; CORRELATION COEF; 2; 336; 40.0; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [1,6]
ecoli4.dat; ANOVA; 4; 336; 60.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]
ecoli4.dat; RELIEF; 4; 336; 60.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,4,5,6]
ecoli4.dat; INFORATION GAIN; 4; 336; 60.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,5]
ecoli4.dat; CHI SQUARE; 4; 336; 60.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]
ecoli4.dat; CORRELATION COEF; 4; 336; 60.0; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [1,3,5,6]
ecoli4.dat; ANOVA; 5; 336; 80.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,5,6]
ecoli4.dat; RELIEF; 5; 336; 80.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,5,6]
ecoli4.dat; INFORATION GAIN; 5; 336; 80.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,5,6]
ecoli4.dat; CHI SQUARE; 5; 336; 80.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,2,4,6]
ecoli4.dat; CORRELATION COEF; 5; 336; 80.0; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,3,4,5,6]
abalone9-18.dat; NO SELECTION; 8; 731; 100; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; ['all']
abalone9-18.dat; ANOVA; 1; 731; 20.0; 0.9424657534246575; 0.7224517906336088; 0.047619047619047616; 0.5; 0.08695652173913042; (0.5,0.05509641873278237,0.9449035812672176); [[1,20],[1,343]]; [7]
abalone9-18.dat; RELIEF; 1; 731; 20.0; 0.936986301369863; 0.6402042711234912; 0.09523809523809523; 0.3333333333333333; 0.14814814814814814; (0.3333333333333333,0.052924791086350974,0.947075208913649); [[2,19],[4,340]]; [4]
abalone9-18.dat; INFORATION GAIN; 1; 731; 20.0; 0.9424657534246575; 0.7224517906336088; 0.047619047619047616; 0.5; 0.08695652173913042; (0.5,0.05509641873278237,0.9449035812672176); [[1,20],[1,343]]; [7]
abalone9-18.dat; CHI SQUARE; 1; 731; 20.0; 0.9424657534246575; 0.7224517906336088; 0.047619047619047616; 0.5; 0.08695652173913042; (0.5,0.05509641873278237,0.9449035812672176); [[1,20],[1,343]]; [7]
abalone9-18.dat; CORRELATION COEF; 1; 731; 20.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [2]
abalone9-18.dat; ANOVA; 3; 731; 40.0; 0.9397260273972603; 0.6390423572744015; 0.047619047619047616; 0.3333333333333333; 0.08333333333333333; (0.3333333333333333,0.055248618784530384,0.9447513812154696); [[1,20],[2,342]]; [3,4,7]
abalone9-18.dat; RELIEF; 3; 731; 40.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,4,5]
abalone9-18.dat; INFORATION GAIN; 3; 731; 40.0; 0.9397260273972603; 0.6390423572744015; 0.047619047619047616; 0.3333333333333333; 0.08333333333333333; (0.3333333333333333,0.055248618784530384,0.9447513812154696); [[1,20],[2,342]]; [2,4,7]
abalone9-18.dat; CHI SQUARE; 3; 731; 40.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [4,6,7]
abalone9-18.dat; CORRELATION COEF; 3; 731; 40.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [2,5,6]
abalone9-18.dat; ANOVA; 4; 731; 60.0; 0.9397260273972603; 0.6390423572744015; 0.047619047619047616; 0.3333333333333333; 0.08333333333333333; (0.3333333333333333,0.055248618784530384,0.9447513812154696); [[1,20],[2,342]]; [2,3,4,7]
abalone9-18.dat; RELIEF; 4; 731; 60.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,4,5,7]
abalone9-18.dat; INFORATION GAIN; 4; 731; 60.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,3,4,7]
abalone9-18.dat; CHI SQUARE; 4; 731; 60.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [3,4,6,7]
abalone9-18.dat; CORRELATION COEF; 4; 731; 60.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [2,5,6,7]
abalone9-18.dat; ANOVA; 6; 731; 80.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [1,2,3,4,6,7]
abalone9-18.dat; RELIEF; 6; 731; 80.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,4,5,6,7]
abalone9-18.dat; INFORATION GAIN; 6; 731; 80.0; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,7]
abalone9-18.dat; CHI SQUARE; 6; 731; 80.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [1,2,3,4,6,7]
abalone9-18.dat; CORRELATION COEF; 6; 731; 80.0; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [2,3,4,5,6,7]
glass2.dat; NO SELECTION; 9; 214; 100; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; ['all']
glass2.dat; ANOVA; 1; 214; 20.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; RELIEF; 1; 214; 20.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; INFORATION GAIN; 1; 214; 20.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CHI SQUARE; 1; 214; 20.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CORRELATION COEF; 1; 214; 20.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [6]
glass2.dat; ANOVA; 3; 214; 40.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,7]
glass2.dat; RELIEF; 3; 214; 40.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [1,2,6]
glass2.dat; INFORATION GAIN; 3; 214; 40.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,4,6]
glass2.dat; CHI SQUARE; 3; 214; 40.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,7]
glass2.dat; CORRELATION COEF; 3; 214; 40.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [4,6,7]
glass2.dat; ANOVA; 5; 214; 60.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,4,5,7]
glass2.dat; RELIEF; 5; 214; 60.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [1,2,3,4,6]
glass2.dat; INFORATION GAIN; 5; 214; 60.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,2,4,5,6]
glass2.dat; CHI SQUARE; 5; 214; 60.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,4,5,7]
glass2.dat; CORRELATION COEF; 5; 214; 60.0; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [3,4,5,6,7]
