dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
ecoli1.dat; CHI SQUARE; 2; 336; 40.0; 0.8392857142857143; 0.7792397660818713; 0.8461538461538461; 0.6111111111111112; 0.7096774193548387; (0.6111111111111112,0.05263157894736842,0.9473684210526315); [[33,6],[21,108]]; [5,6]
ecoli1.dat; CORRELATION COEF; 2; 336; 40.0; 0.8333333333333334; 0.7683073229291717; 0.7692307692307693; 0.6122448979591837; 0.6818181818181818; (0.6122448979591837,0.07563025210084033,0.9243697478991597); [[30,9],[19,110]]; [1,6]
ecoli1.dat; ANOVA; 4; 336; 60.0; 0.875; 0.8632177681473456; 0.5641025641025641; 0.8461538461538461; 0.676923076923077; (0.8461538461538461,0.11971830985915492,0.8802816901408451); [[22,17],[4,125]]; [0,4,5,6]
ecoli1.dat; RELIEF; 4; 336; 60.0; 0.8809523809523809; 0.8691883372734437; 0.5897435897435898; 0.8518518518518519; 0.6969696969696971; (0.8518518518518519,0.11347517730496454,0.8865248226950354); [[23,16],[4,125]]; [0,1,5,6]
ecoli1.dat; INFORATION GAIN; 4; 336; 60.0; 0.8511904761904762; 0.7903389830508475; 0.8205128205128205; 0.64; 0.7191011235955057; (0.64,0.059322033898305086,0.940677966101695); [[32,7],[18,111]]; [1,4,5,6]
ecoli1.dat; CHI SQUARE; 4; 336; 60.0; 0.8392857142857143; 0.7775198938992043; 0.8205128205128205; 0.6153846153846154; 0.7032967032967034; (0.6153846153846154,0.0603448275862069,0.9396551724137931); [[32,7],[20,109]]; [2,3,5,6]
ecoli1.dat; CORRELATION COEF; 4; 336; 60.0; 0.8154761904761905; 0.7458333333333333; 0.717948717948718; 0.5833333333333334; 0.6436781609195402; (0.5833333333333334,0.09166666666666666,0.9083333333333333); [[28,11],[20,109]]; [1,3,5,6]
ecoli1.dat; ANOVA; 5; 336; 80.0; 0.8809523809523809; 0.8944527736131933; 0.5384615384615384; 0.9130434782608695; 0.6774193548387096; (0.9130434782608695,0.12413793103448276,0.8758620689655172); [[21,18],[2,127]]; [0,2,4,5,6]
ecoli1.dat; RELIEF; 5; 336; 80.0; 0.8630952380952381; 0.840465872156013; 0.5384615384615384; 0.8076923076923077; 0.6461538461538461; (0.8076923076923077,0.1267605633802817,0.8732394366197183); [[21,18],[5,124]]; [0,1,4,5,6]
ecoli1.dat; INFORATION GAIN; 5; 336; 80.0; 0.8928571428571429; 0.8912529550827423; 0.6153846153846154; 0.8888888888888888; 0.7272727272727274; (0.8888888888888888,0.10638297872340426,0.8936170212765957); [[24,15],[3,126]]; [0,1,2,5,6]
ecoli1.dat; CHI SQUARE; 5; 336; 80.0; 0.8452380952380952; 0.7820241981947378; 0.6923076923076923; 0.6585365853658537; 0.675; (0.6585365853658537,0.09448818897637795,0.905511811023622); [[27,12],[14,115]]; [2,3,4,5,6]
ecoli1.dat; CORRELATION COEF; 5; 336; 80.0; 0.8511904761904762; 0.7903389830508475; 0.8205128205128205; 0.64; 0.7191011235955057; (0.64,0.059322033898305086,0.940677966101695); [[32,7],[18,111]]; [1,3,4,5,6]
ecoli2.dat; NO SELECTION; 7; 336; 100; 0.9404761904761905; 0.886240520043337; 0.8076923076923077; 0.8076923076923077; 0.8076923076923077; (0.8076923076923077,0.035211267605633804,0.9647887323943662); [[21,5],[5,137]]; ['all']
ecoli2.dat; ANOVA; 1; 336; 20.0; 0.875; 0.829140461215933; 0.2692307692307692; 0.7777777777777778; 0.39999999999999997; (0.7777777777777778,0.11949685534591195,0.8805031446540881); [[7,19],[2,140]]; [1]
ecoli2.dat; RELIEF; 1; 336; 20.0; 0.8452380952380952; 0.4226190476190476; 0.0; 0.0; 0.0; (0.0,0.15476190476190477,0.8452380952380952); [[0,26],[0,142]]; [6]
ecoli2.dat; INFORATION GAIN; 1; 336; 20.0; 0.875; 0.829140461215933; 0.2692307692307692; 0.7777777777777778; 0.39999999999999997; (0.7777777777777778,0.11949685534591195,0.8805031446540881); [[7,19],[2,140]]; [1]
ecoli2.dat; CHI SQUARE; 1; 336; 20.0; 0.875; 0.829140461215933; 0.2692307692307692; 0.7777777777777778; 0.39999999999999997; (0.7777777777777778,0.11949685534591195,0.8805031446540881); [[7,19],[2,140]]; [1]
ecoli2.dat; CORRELATION COEF; 1; 336; 20.0; 0.8452380952380952; 0.4226190476190476; 0.0; 0.0; 0.0; (0.0,0.15476190476190477,0.8452380952380952); [[0,26],[0,142]]; [6]
ecoli2.dat; ANOVA; 2; 336; 40.0; 0.8988095238095238; 0.8049645390070922; 0.6923076923076923; 0.6666666666666666; 0.6792452830188679; (0.6666666666666666,0.05673758865248227,0.9432624113475178); [[18,8],[9,133]]; [0,1]
ecoli2.dat; RELIEF; 2; 336; 40.0; 0.8571428571428571; 0.7243243243243244; 0.4230769230769231; 0.55; 0.47826086956521735; (0.55,0.10135135135135136,0.8986486486486487); [[11,15],[9,133]]; [0,6]
ecoli2.dat; INFORATION GAIN; 2; 336; 40.0; 0.8988095238095238; 0.8049645390070922; 0.6923076923076923; 0.6666666666666666; 0.6792452830188679; (0.6666666666666666,0.05673758865248227,0.9432624113475178); [[18,8],[9,133]]; [0,1]
ecoli2.dat; CHI SQUARE; 2; 336; 40.0; 0.8988095238095238; 0.8049645390070922; 0.6923076923076923; 0.6666666666666666; 0.6792452830188679; (0.6666666666666666,0.05673758865248227,0.9432624113475178); [[18,8],[9,133]]; [0,1]
ecoli2.dat; CORRELATION COEF; 2; 336; 40.0; 0.8809523809523809; 0.8051948051948052; 0.38461538461538464; 0.7142857142857143; 0.5; (0.7142857142857143,0.1038961038961039,0.8961038961038961); [[10,16],[4,138]]; [1,6]
ecoli2.dat; ANOVA; 4; 336; 60.0; 0.9404761904761905; 0.8958333333333334; 0.7692307692307693; 0.8333333333333334; 0.8; (0.8333333333333334,0.041666666666666664,0.9583333333333334); [[20,6],[4,138]]; [0,1,4,6]
ecoli2.dat; RELIEF; 4; 336; 60.0; 0.8988095238095238; 0.8197278911564626; 0.5769230769230769; 0.7142857142857143; 0.6382978723404256; (0.7142857142857143,0.07482993197278912,0.9251700680272109); [[15,11],[6,136]]; [0,1,5,6]
ecoli2.dat; INFORATION GAIN; 4; 336; 60.0; 0.9345238095238095; 0.8790209790209791; 0.7692307692307693; 0.8; 0.7843137254901961; (0.8,0.04195804195804196,0.958041958041958); [[20,6],[5,137]]; [0,1,4,5]
ecoli2.dat; CHI SQUARE; 4; 336; 60.0; 0.8988095238095238; 0.813343328335832; 0.6153846153846154; 0.6956521739130435; 0.6530612244897959; (0.6956521739130435,0.06896551724137931,0.9310344827586207); [[16,10],[7,135]]; [0,1,2,6]
ecoli2.dat; CORRELATION COEF; 4; 336; 60.0; 0.9047619047619048; 0.8293897882938979; 0.6153846153846154; 0.7272727272727273; 0.6666666666666667; (0.7272727272727273,0.0684931506849315,0.9315068493150684); [[16,10],[6,136]]; [1,3,5,6]
ecoli2.dat; ANOVA; 5; 336; 80.0; 0.9464285714285714; 0.9140929535232384; 0.7692307692307693; 0.8695652173913043; 0.8163265306122449; (0.8695652173913043,0.041379310344827586,0.9586206896551724); [[20,6],[3,139]]; [0,1,2,4,6]
ecoli2.dat; RELIEF; 5; 336; 80.0; 0.9345238095238095; 0.8711583924349882; 0.8076923076923077; 0.7777777777777778; 0.7924528301886792; (0.7777777777777778,0.03546099290780142,0.9645390070921985); [[21,5],[6,136]]; [0,1,4,5,6]
ecoli2.dat; INFORATION GAIN; 5; 336; 80.0; 0.9345238095238095; 0.8711583924349882; 0.8076923076923077; 0.7777777777777778; 0.7924528301886792; (0.7777777777777778,0.03546099290780142,0.9645390070921985); [[21,5],[6,136]]; [0,1,4,5,6]
ecoli2.dat; CHI SQUARE; 5; 336; 80.0; 0.9464285714285714; 0.9140929535232384; 0.7692307692307693; 0.8695652173913043; 0.8163265306122449; (0.8695652173913043,0.041379310344827586,0.9586206896551724); [[20,6],[3,139]]; [0,1,2,4,6]
ecoli2.dat; CORRELATION COEF; 5; 336; 80.0; 0.9226190476190477; 0.8637181409295352; 0.6923076923076923; 0.782608695652174; 0.7346938775510203; (0.782608695652174,0.05517241379310345,0.9448275862068966); [[18,8],[5,137]]; [1,3,4,5,6]
ecoli3.dat; NO SELECTION; 7; 336; 100; 0.9404761904761905; 0.8701298701298701; 0.6111111111111112; 0.7857142857142857; 0.6875000000000001; (0.7857142857142857,0.045454545454545456,0.9545454545454546); [[11,7],[3,147]]; ['all']
ecoli3.dat; ANOVA; 1; 336; 20.0; 0.8988095238095238; 0.9491017964071856; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.10179640718562874,0.8982035928143712); [[1,17],[0,150]]; [6]
ecoli3.dat; RELIEF; 1; 336; 20.0; 0.8988095238095238; 0.9491017964071856; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.10179640718562874,0.8982035928143712); [[1,17],[0,150]]; [6]
ecoli3.dat; INFORATION GAIN; 1; 336; 20.0; 0.8988095238095238; 0.9491017964071856; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.10179640718562874,0.8982035928143712); [[1,17],[0,150]]; [6]
ecoli3.dat; CHI SQUARE; 1; 336; 20.0; 0.8928571428571429; 0.44642857142857145; 0.0; 0.0; 0.0; (0.0,0.10714285714285714,0.8928571428571429); [[0,18],[0,150]]; [5]
ecoli3.dat; CORRELATION COEF; 1; 336; 20.0; 0.8988095238095238; 0.9491017964071856; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.10179640718562874,0.8982035928143712); [[1,17],[0,150]]; [6]
ecoli3.dat; ANOVA; 2; 336; 40.0; 0.9226190476190477; 0.8542976939203355; 0.3888888888888889; 0.7777777777777778; 0.5185185185185185; (0.7777777777777778,0.06918238993710692,0.9308176100628931); [[7,11],[2,148]]; [0,6]
ecoli3.dat; RELIEF; 2; 336; 40.0; 0.8988095238095238; 0.7848484848484849; 0.1111111111111111; 0.6666666666666666; 0.1904761904761905; (0.6666666666666666,0.09696969696969697,0.9030303030303031); [[2,16],[1,149]]; [5,6]
ecoli3.dat; INFORATION GAIN; 2; 336; 40.0; 0.9226190476190477; 0.8542976939203355; 0.3888888888888889; 0.7777777777777778; 0.5185185185185185; (0.7777777777777778,0.06918238993710692,0.9308176100628931); [[7,11],[2,148]]; [0,6]
ecoli3.dat; CHI SQUARE; 2; 336; 40.0; 0.8988095238095238; 0.7848484848484849; 0.1111111111111111; 0.6666666666666666; 0.1904761904761905; (0.6666666666666666,0.09696969696969697,0.9030303030303031); [[2,16],[1,149]]; [5,6]
ecoli3.dat; CORRELATION COEF; 2; 336; 40.0; 0.8809523809523809; 0.5731707317073171; 0.05555555555555555; 0.25; 0.0909090909090909; (0.25,0.10365853658536585,0.8963414634146342); [[1,17],[3,147]]; [1,6]
ecoli3.dat; ANOVA; 4; 336; 60.0; 0.9107142857142857; 0.7831499710480603; 0.3888888888888889; 0.6363636363636364; 0.4827586206896552; (0.6363636363636364,0.07006369426751592,0.9299363057324841); [[7,11],[4,146]]; [0,4,5,6]
ecoli3.dat; RELIEF; 4; 336; 60.0; 0.9107142857142857; 0.7831499710480603; 0.3888888888888889; 0.6363636363636364; 0.4827586206896552; (0.6363636363636364,0.07006369426751592,0.9299363057324841); [[7,11],[4,146]]; [0,4,5,6]
ecoli3.dat; INFORATION GAIN; 4; 336; 60.0; 0.9107142857142857; 0.7831499710480603; 0.3888888888888889; 0.6363636363636364; 0.4827586206896552; (0.6363636363636364,0.07006369426751592,0.9299363057324841); [[7,11],[4,146]]; [0,4,5,6]
ecoli3.dat; CHI SQUARE; 4; 336; 60.0; 0.9107142857142857; 0.7831499710480603; 0.3888888888888889; 0.6363636363636364; 0.4827586206896552; (0.6363636363636364,0.07006369426751592,0.9299363057324841); [[7,11],[4,146]]; [0,4,5,6]
ecoli3.dat; CORRELATION COEF; 4; 336; 60.0; 0.8928571428571429; 0.44642857142857145; 0.0; 0.0; 0.0; (0.0,0.10714285714285714,0.8928571428571429); [[0,18],[0,150]]; [1,3,5,6]
ecoli3.dat; ANOVA; 5; 336; 80.0; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; RELIEF; 5; 336; 80.0; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; INFORATION GAIN; 5; 336; 80.0; 0.9166666666666666; 0.8151898734177214; 0.3888888888888889; 0.7; 0.5; (0.7,0.06962025316455696,0.930379746835443); [[7,11],[3,147]]; [0,2,4,5,6]
ecoli3.dat; CHI SQUARE; 5; 336; 80.0; 0.9404761904761905; 0.891025641025641; 0.5555555555555556; 0.8333333333333334; 0.6666666666666667; (0.8333333333333334,0.05128205128205128,0.9487179487179487); [[10,8],[2,148]]; [0,1,4,5,6]
ecoli3.dat; CORRELATION COEF; 5; 336; 80.0; 0.8928571428571429; 0.44642857142857145; 0.0; 0.0; 0.0; (0.0,0.10714285714285714,0.8928571428571429); [[0,18],[0,150]]; [1,3,4,5,6]
glass0.dat; NO SELECTION; 9; 214; 100; 0.8037383177570093; 0.7775987107171636; 0.6857142857142857; 0.7058823529411765; 0.6956521739130436; (0.7058823529411765,0.1506849315068493,0.8493150684931506); [[24,11],[10,62]]; ['all']
glass0.dat; ANOVA; 1; 214; 20.0; 0.6635514018691588; 0.6067639257294429; 0.4; 0.4827586206896552; 0.43750000000000006; (0.4827586206896552,0.2692307692307692,0.7307692307692307); [[14,21],[15,57]]; [2]
glass0.dat; RELIEF; 1; 214; 20.0; 0.6635514018691588; 0.6067639257294429; 0.4; 0.4827586206896552; 0.43750000000000006; (0.4827586206896552,0.2692307692307692,0.7307692307692307); [[14,21],[15,57]]; [2]
glass0.dat; INFORATION GAIN; 1; 214; 20.0; 0.7570093457943925; 0.7238964346349746; 0.5714285714285714; 0.6451612903225806; 0.606060606060606; (0.6451612903225806,0.19736842105263158,0.8026315789473685); [[20,15],[11,61]]; [0]
glass0.dat; CHI SQUARE; 1; 214; 20.0; 0.6635514018691588; 0.6067639257294429; 0.4; 0.4827586206896552; 0.43750000000000006; (0.4827586206896552,0.2692307692307692,0.7307692307692307); [[14,21],[15,57]]; [2]
glass0.dat; CORRELATION COEF; 1; 214; 20.0; 0.5887850467289719; 0.4953658536585366; 0.22857142857142856; 0.32; 0.26666666666666666; (0.32,0.32926829268292684,0.6707317073170732); [[8,27],[17,55]]; [6]
glass0.dat; ANOVA; 3; 214; 40.0; 0.8130841121495327; 0.7884331116038433; 0.8; 0.6829268292682927; 0.736842105263158; (0.6829268292682927,0.10606060606060606,0.8939393939393939); [[28,7],[13,59]]; [2,3,7]
glass0.dat; RELIEF; 3; 214; 40.0; 0.7663551401869159; 0.7469707769066287; 0.8; 0.6086956521739131; 0.6913580246913581; (0.6086956521739131,0.11475409836065574,0.8852459016393442); [[28,7],[18,54]]; [2,3,6]
glass0.dat; INFORATION GAIN; 3; 214; 40.0; 0.8130841121495327; 0.7884331116038433; 0.8; 0.6829268292682927; 0.736842105263158; (0.6829268292682927,0.10606060606060606,0.8939393939393939); [[28,7],[13,59]]; [0,2,3]
glass0.dat; CHI SQUARE; 3; 214; 40.0; 0.8130841121495327; 0.7884331116038433; 0.8; 0.6829268292682927; 0.736842105263158; (0.6829268292682927,0.10606060606060606,0.8939393939393939); [[28,7],[13,59]]; [2,3,7]
glass0.dat; CORRELATION COEF; 3; 214; 40.0; 0.7663551401869159; 0.7359307359307359; 0.5714285714285714; 0.6666666666666666; 0.6153846153846153; (0.6666666666666666,0.19480519480519481,0.8051948051948052); [[20,15],[10,62]]; [4,6,7]
glass0.dat; ANOVA; 5; 214; 60.0; 0.794392523364486; 0.7674037674037675; 0.6571428571428571; 0.696969696969697; 0.676470588235294; (0.696969696969697,0.16216216216216217,0.8378378378378378); [[23,12],[10,62]]; [0,1,2,3,7]
glass0.dat; RELIEF; 5; 214; 60.0; 0.7850467289719626; 0.7570833333333333; 0.6285714285714286; 0.6875; 0.6567164179104478; (0.6875,0.17333333333333334,0.8266666666666667); [[22,13],[10,62]]; [1,2,3,4,6]
glass0.dat; INFORATION GAIN; 5; 214; 60.0; 0.7289719626168224; 0.7088382038488952; 0.7428571428571429; 0.5652173913043478; 0.6419753086419753; (0.5652173913043478,0.14754098360655737,0.8524590163934426); [[26,9],[20,52]]; [0,2,3,5,6]
glass0.dat; CHI SQUARE; 5; 214; 60.0; 0.794392523364486; 0.7674037674037675; 0.6571428571428571; 0.696969696969697; 0.676470588235294; (0.696969696969697,0.16216216216216217,0.8378378378378378); [[23,12],[10,62]]; [1,2,3,7,8]
glass0.dat; CORRELATION COEF; 5; 214; 60.0; 0.8130841121495327; 0.7893120393120393; 0.6857142857142857; 0.7272727272727273; 0.7058823529411764; (0.7272727272727273,0.14864864864864866,0.8513513513513513); [[24,11],[9,63]]; [3,4,5,6,7]
glass0.dat; ANOVA; 7; 214; 80.0; 0.794392523364486; 0.7664092664092663; 0.7142857142857143; 0.6756756756756757; 0.6944444444444444; (0.6756756756756757,0.14285714285714285,0.8571428571428571); [[25,10],[12,60]]; [0,1,2,3,6,7,8]
glass0.dat; RELIEF; 7; 214; 80.0; 0.8037383177570093; 0.7775987107171636; 0.6857142857142857; 0.7058823529411765; 0.6956521739130436; (0.7058823529411765,0.1506849315068493,0.8493150684931506); [[24,11],[10,62]]; [1,2,3,4,5,6,7]
glass0.dat; INFORATION GAIN; 7; 214; 80.0; 0.794392523364486; 0.7674037674037675; 0.6571428571428571; 0.696969696969697; 0.676470588235294; (0.696969696969697,0.16216216216216217,0.8378378378378378); [[23,12],[10,62]]; [0,1,2,3,4,5,6]
glass0.dat; CHI SQUARE; 7; 214; 80.0; 0.7850467289719626; 0.7560435132957293; 0.6571428571428571; 0.6764705882352942; 0.6666666666666666; (0.6764705882352942,0.1643835616438356,0.8356164383561644); [[23,12],[11,61]]; [0,1,2,3,5,7,8]
glass0.dat; CORRELATION COEF; 7; 214; 80.0; 0.8037383177570093; 0.7775987107171636; 0.6857142857142857; 0.7058823529411765; 0.6956521739130436; (0.7058823529411765,0.1506849315068493,0.8493150684931506); [[24,11],[10,62]]; [1,2,3,4,5,6,7]
glass1.dat; NO SELECTION; 9; 214; 100; 0.7476635514018691; 0.7380487804878049; 0.47368421052631576; 0.72; 0.5714285714285714; (0.72,0.24390243902439024,0.7560975609756098); [[18,20],[7,62]]; ['all']
glass1.dat; ANOVA; 1; 214; 20.0; 0.5887850467289719; 0.5053475935828877; 0.21052631578947367; 0.36363636363636365; 0.26666666666666666; (0.36363636363636365,0.35294117647058826,0.6470588235294118); [[8,30],[14,55]]; [1]
glass1.dat; RELIEF; 1; 214; 20.0; 0.4672897196261682; 0.40595238095238095; 0.21052631578947367; 0.22857142857142856; 0.21917808219178084; (0.22857142857142856,0.4166666666666667,0.5833333333333334); [[8,30],[27,42]]; [2]
glass1.dat; INFORATION GAIN; 1; 214; 20.0; 0.6261682242990654; 0.5422427035330261; 0.15789473684210525; 0.42857142857142855; 0.23076923076923078; (0.42857142857142855,0.34408602150537637,0.6559139784946236); [[6,32],[8,61]]; [0]
glass1.dat; CHI SQUARE; 1; 214; 20.0; 0.6355140186915887; 0.4887820512820513; 0.02631578947368421; 0.3333333333333333; 0.048780487804878044; (0.3333333333333333,0.3557692307692308,0.6442307692307693); [[1,37],[2,67]]; [7]
glass1.dat; CORRELATION COEF; 1; 214; 20.0; 0.7289719626168224; 0.7041595925297114; 0.5263157894736842; 0.6451612903225806; 0.5797101449275363; (0.6451612903225806,0.23684210526315788,0.7631578947368421); [[20,18],[11,58]]; [6]
glass1.dat; ANOVA; 3; 214; 40.0; 0.616822429906542; 0.5336601307189542; 0.18421052631578946; 0.4117647058823529; 0.2545454545454545; (0.4117647058823529,0.34444444444444444,0.6555555555555556); [[7,31],[10,59]]; [1,2,7]
glass1.dat; RELIEF; 3; 214; 40.0; 0.7757009345794392; 0.7735042735042735; 0.5263157894736842; 0.7692307692307693; 0.625; (0.7692307692307693,0.2222222222222222,0.7777777777777778); [[20,18],[6,63]]; [1,2,6]
glass1.dat; INFORATION GAIN; 3; 214; 40.0; 0.7570093457943925; 0.7396103896103896; 0.5526315789473685; 0.7; 0.6176470588235295; (0.7,0.22077922077922077,0.7792207792207793); [[21,17],[9,60]]; [0,3,6]
