dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores; time
ecoli-0-2-3-4_vs_5.dat; CHI SQUARE; 7; 202; 0.9504950495049505; 0.9739583333333333; 0.5; 1.0; 0.6666666666666666; (1.0,0.052083333333333336,0.9479166666666666); [[5,5],[0,91]]; [0,1,2,3,4,5,6]; 0.0010488033294677734
ecoli-0-2-3-4_vs_5.dat; CORRELATION COEF; 6; 202; 0.9405940594059405; 0.9690721649484536; 0.4; 1.0; 0.5714285714285715; (1.0,0.061855670103092786,0.9381443298969072); [[4,6],[0,91]]; [1,2,3,4,5,6]; 0.0014314651489257812
ecoli-0-6-7_vs_3-5.dat; NO SELECTION; 7; 222; 0.9279279279279279; 0.962962962962963; 0.2727272727272727; 1.0; 0.42857142857142855; (1.0,0.07407407407407407,0.9259259259259259); [[3,8],[0,100]]; ['all']; 0
ecoli-0-6-7_vs_3-5.dat; ANOVA; 7; 222; 0.9279279279279279; 0.962962962962963; 0.2727272727272727; 1.0; 0.42857142857142855; (1.0,0.07407407407407407,0.9259259259259259); [[3,8],[0,100]]; [0,1,2,3,4,5,6]; 0.0009920597076416016
ecoli-0-6-7_vs_3-5.dat; RELIEF; 7; 222; 0.9279279279279279; 0.962962962962963; 0.2727272727272727; 1.0; 0.42857142857142855; (1.0,0.07407407407407407,0.9259259259259259); [[3,8],[0,100]]; [0,1,2,3,4,5,6]; 0.08882761001586914
ecoli-0-6-7_vs_3-5.dat; INFORATION GAIN; 7; 222; 0.9279279279279279; 0.962962962962963; 0.2727272727272727; 1.0; 0.42857142857142855; (1.0,0.07407407407407407,0.9259259259259259); [[3,8],[0,100]]; [0,1,2,3,4,5,6]; 0.02295708656311035
ecoli-0-6-7_vs_3-5.dat; CHI SQUARE; 7; 222; 0.9279279279279279; 0.962962962962963; 0.2727272727272727; 1.0; 0.42857142857142855; (1.0,0.07407407407407407,0.9259259259259259); [[3,8],[0,100]]; [0,1,2,3,4,5,6]; 0.001302957534790039
ecoli-0-6-7_vs_3-5.dat; CORRELATION COEF; 6; 222; 0.9369369369369369; 0.9672897196261683; 0.36363636363636365; 1.0; 0.5333333333333333; (1.0,0.06542056074766354,0.9345794392523364); [[4,7],[0,100]]; [1,2,3,4,5,6]; 0.0016074180603027344
ecoli-0-2-6-7_vs_3-5.dat; NO SELECTION; 7; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; ['all']; 0
ecoli-0-2-6-7_vs_3-5.dat; ANOVA; 7; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; [0,1,2,3,4,5,6]; 0.0007946491241455078
ecoli-0-2-6-7_vs_3-5.dat; RELIEF; 7; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; [0,1,2,3,4,5,6]; 0.09257888793945312
ecoli-0-2-6-7_vs_3-5.dat; INFORATION GAIN; 7; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; [0,1,2,3,4,5,6]; 0.02392888069152832
ecoli-0-2-6-7_vs_3-5.dat; CHI SQUARE; 7; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; [0,1,2,3,4,5,6]; 0.0011131763458251953
ecoli-0-2-6-7_vs_3-5.dat; CORRELATION COEF; 6; 224; 0.9464285714285714; 0.9719626168224299; 0.45454545454545453; 1.0; 0.625; (1.0,0.056074766355140186,0.9439252336448598); [[5,6],[0,101]]; [1,2,3,4,5,6]; 0.0013165473937988281
yeast-0-2-5-6_vs_3-7-8-9.dat; NO SELECTION; 8; 1004; 0.9262948207171314; 0.9297056810403833; 0.28; 0.9333333333333333; 0.4307692307692308; (0.9333333333333333,0.07392197125256673,0.9260780287474333); [[14,36],[1,451]]; ['all']; 0
yeast-0-2-5-6_vs_3-7-8-9.dat; ANOVA; 8; 1004; 0.9262948207171314; 0.9297056810403833; 0.28; 0.9333333333333333; 0.4307692307692308; (0.9333333333333333,0.07392197125256673,0.9260780287474333); [[14,36],[1,451]]; [0,1,2,3,4,5,6,7]; 0.000782012939453125
yeast-0-2-5-6_vs_3-7-8-9.dat; RELIEF; 8; 1004; 0.9262948207171314; 0.9297056810403833; 0.28; 0.9333333333333333; 0.4307692307692308; (0.9333333333333333,0.07392197125256673,0.9260780287474333); [[14,36],[1,451]]; [0,1,2,3,4,5,6,7]; 1.1911237239837646
yeast-0-2-5-6_vs_3-7-8-9.dat; INFORATION GAIN; 8; 1004; 0.9262948207171314; 0.9297056810403833; 0.28; 0.9333333333333333; 0.4307692307692308; (0.9333333333333333,0.07392197125256673,0.9260780287474333); [[14,36],[1,451]]; [0,1,2,3,4,5,6,7]; 0.06878376007080078
yeast-0-2-5-6_vs_3-7-8-9.dat; CHI SQUARE; 8; 1004; 0.9262948207171314; 0.9297056810403833; 0.28; 0.9333333333333333; 0.4307692307692308; (0.9333333333333333,0.07392197125256673,0.9260780287474333); [[14,36],[1,451]]; [0,1,2,3,4,5,6,7]; 0.0016083717346191406
yeast-0-2-5-6_vs_3-7-8-9.dat; CORRELATION COEF; 7; 1004; 0.9103585657370518; 0.8841269841269841; 0.12; 0.8571428571428571; 0.21052631578947367; (0.8571428571428571,0.08888888888888889,0.9111111111111111); [[6,44],[1,451]]; [1,2,3,4,5,6,7]; 0.002201557159423828
ecoli-0-1-4-7_vs_5-6.dat; NO SELECTION; 6; 332; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; ['all']; 0
ecoli-0-1-4-7_vs_5-6.dat; ANOVA; 6; 332; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [0,1,2,3,4,5]; 0.0008423328399658203
ecoli-0-1-4-7_vs_5-6.dat; RELIEF; 6; 332; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [0,1,2,3,4,5]; 0.16708803176879883
ecoli-0-1-4-7_vs_5-6.dat; INFORATION GAIN; 6; 332; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [0,1,2,3,4,5]; 0.020269393920898438
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 6; 332; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [0,1,2,3,4,5]; 0.0015289783477783203
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 5; 332; 0.927710843373494; 0.9636363636363636; 0.07692307692307693; 1.0; 0.14285714285714288; (1.0,0.07272727272727272,0.9272727272727272); [[1,12],[0,153]]; [1,2,3,4,5]; 0.0012197494506835938
glass-0-1-4-6_vs_2.dat; NO SELECTION; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; ['all']; 0
glass-0-1-4-6_vs_2.dat; ANOVA; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,1,2,3,4,5,6,7,8]; 0.0006442070007324219
glass-0-1-4-6_vs_2.dat; RELIEF; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,1,2,3,4,5,6,7,8]; 0.07156777381896973
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,1,2,3,4,5,6,7,8]; 0.02511429786682129
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 9; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,1,2,3,4,5,6,7,8]; 0.0017039775848388672
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 8; 205; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [1,2,3,4,5,6,7,8]; 0.001699686050415039
ecoli-0-1_vs_5.dat; NO SELECTION; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; ['all']; 0
ecoli-0-1_vs_5.dat; ANOVA; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [0,1,2,3,4,5]; 0.0007944107055664062
ecoli-0-1_vs_5.dat; RELIEF; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [0,1,2,3,4,5]; 0.1081993579864502
ecoli-0-1_vs_5.dat; INFORATION GAIN; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [0,1,2,3,4,5]; 0.018807411193847656
ecoli-0-1_vs_5.dat; CHI SQUARE; 6; 240; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [0,1,2,3,4,5]; 0.0011260509490966797
ecoli-0-1_vs_5.dat; CORRELATION COEF; 5; 240; 0.9666666666666667; 0.9824561403508771; 0.6; 1.0; 0.7499999999999999; (1.0,0.03508771929824561,0.9649122807017544); [[6,4],[0,110]]; [1,2,3,4,5]; 0.0011799335479736328
glass-0-4_vs_5.dat; NO SELECTION; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; ['all']; 0
glass-0-4_vs_5.dat; ANOVA; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,3,4,5,6,7,8]; 0.0006308555603027344
glass-0-4_vs_5.dat; RELIEF; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,3,4,5,6,7,8]; 0.022900104522705078
glass-0-4_vs_5.dat; INFORATION GAIN; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,3,4,5,6,7,8]; 0.023951292037963867
glass-0-4_vs_5.dat; CHI SQUARE; 9; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,3,4,5,6,7,8]; 0.0010223388671875
glass-0-4_vs_5.dat; CORRELATION COEF; 8; 92; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,3,4,5,6,7,8]; 0.0017566680908203125
ecoli-0-3-4-6_vs_5.dat; NO SELECTION; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; ['all']; 0
ecoli-0-3-4-6_vs_5.dat; ANOVA; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,2,3,4,5,6]; 0.0009140968322753906
ecoli-0-3-4-6_vs_5.dat; RELIEF; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,2,3,4,5,6]; 0.07693362236022949
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,2,3,4,5,6]; 0.021625995635986328
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 7; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,2,3,4,5,6]; 0.0012392997741699219
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 6; 205; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [1,2,3,4,5,6]; 0.001360177993774414
yeast-0-3-5-9_vs_7-8.dat; NO SELECTION; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; ['all']; 0
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,4,5,6,7]; 0.0006296634674072266
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,4,5,6,7]; 0.32013773918151855
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,4,5,6,7]; 0.03565669059753418
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 8; 506; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,4,5,6,7]; 0.0013818740844726562
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 7; 506; 0.9169960474308301; 0.9578313253012047; 0.16; 1.0; 0.2758620689655173; (1.0,0.08433734939759036,0.9156626506024096); [[4,21],[0,228]]; [1,2,3,4,5,6,7]; 0.0015854835510253906
ecoli-0-4-6_vs_5.dat; NO SELECTION; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; ['all']; 0
ecoli-0-4-6_vs_5.dat; ANOVA; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,2,3,4,5]; 0.0006861686706542969
ecoli-0-4-6_vs_5.dat; RELIEF; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,2,3,4,5]; 0.0695195198059082
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,2,3,4,5]; 0.016288042068481445
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 6; 203; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,2,3,4,5]; 0.0011932849884033203
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 5; 203; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [1,2,3,4,5]; 0.0013897418975830078
yeast-0-2-5-7-9_vs_3-6-8.dat; NO SELECTION; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; ['all']; 0
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; [0,1,2,3,4,5,6,7]; 0.0008573532104492188
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; [0,1,2,3,4,5,6,7]; 1.3512194156646729
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; [0,1,2,3,4,5,6,7]; 0.049503326416015625
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 8; 1004; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; [0,1,2,3,4,5,6,7]; 0.0017004013061523438
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 7; 1004; 0.9462151394422311; 0.8918017742428878; 0.58; 0.8285714285714286; 0.6823529411764706; (0.8285714285714286,0.044967880085653104,0.9550321199143469); [[29,21],[6,446]]; [1,2,3,4,5,6,7]; 0.0015609264373779297
ecoli-0-3-4_vs_5.dat; NO SELECTION; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; ['all']; 0
ecoli-0-3-4_vs_5.dat; ANOVA; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,2,3,4,5,6]; 0.0006251335144042969
ecoli-0-3-4_vs_5.dat; RELIEF; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,2,3,4,5,6]; 0.06783819198608398
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,2,3,4,5,6]; 0.019217729568481445
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 7; 200; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,2,3,4,5,6]; 0.001096963882446289
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 6; 200; 0.95; 0.9070660522273426; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.043010752688172046,0.956989247311828); [[6,4],[1,89]]; [1,2,3,4,5,6]; 0.0013210773468017578
ecoli-0-1_vs_2-3-5.dat; NO SELECTION; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; ['all']; 0
ecoli-0-1_vs_2-3-5.dat; ANOVA; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,2,3,4,5,6]; 0.0005977153778076172
ecoli-0-1_vs_2-3-5.dat; RELIEF; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,2,3,4,5,6]; 0.09006047248840332
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,2,3,4,5,6]; 0.021001815795898438
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 7; 244; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,2,3,4,5,6]; 0.0011119842529296875
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 6; 244; 0.9426229508196722; 0.9700854700854701; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.05982905982905983,0.9401709401709402); [[5,7],[0,110]]; [1,2,3,4,5,6]; 0.001302480697631836
glass-0-1-5_vs_2.dat; NO SELECTION; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; ['all']; 0
glass-0-1-5_vs_2.dat; ANOVA; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,1,2,3,4,5,6,7,8]; 0.0007829666137695312
glass-0-1-5_vs_2.dat; RELIEF; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,1,2,3,4,5,6,7,8]; 0.04629039764404297
glass-0-1-5_vs_2.dat; INFORATION GAIN; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,1,2,3,4,5,6,7,8]; 0.025687217712402344
glass-0-1-5_vs_2.dat; CHI SQUARE; 9; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,1,2,3,4,5,6,7,8]; 0.0012922286987304688
glass-0-1-5_vs_2.dat; CORRELATION COEF; 8; 172; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [1,2,3,4,5,6,7,8]; 0.0015997886657714844
ecoli-0-1-4-7_vs_2-3-5-6.dat; NO SELECTION; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; ['all']; 0
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,2,3,4,5,6]; 0.0006041526794433594
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,2,3,4,5,6]; 0.14736342430114746
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,2,3,4,5,6]; 0.02503657341003418
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 7; 336; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,2,3,4,5,6]; 0.0012946128845214844
